2026-02-14 09:43:44 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:117 - INFO ] 从baseline预训练权重中加载
2026-02-14 09:43:44 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:120 - INFO ] 从Wavlm预训练权重中加载
2026-02-15 00:49:54 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:400, lr:6.250e-05, loss:-5.552, batch:400 utterances> 
2026-02-15 00:50:37 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:600, lr:6.250e-05, loss:-4.463, batch:600 utterances> 
2026-02-15 00:51:19 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:800, lr:6.250e-05, loss:-5.360, batch:800 utterances> 
2026-02-15 00:52:01 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:1000, lr:6.250e-05, loss:-5.626, batch:1000 utterances> 
2026-02-15 00:52:43 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:1200, lr:6.250e-05, loss:-6.498, batch:1200 utterances> 
2026-02-15 00:53:25 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:1400, lr:6.250e-05, loss:-6.260, batch:1400 utterances> 
2026-02-15 00:54:06 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:1600, lr:6.250e-05, loss:-5.409, batch:1600 utterances> 
2026-02-15 00:54:48 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:1800, lr:6.250e-05, loss:-4.491, batch:1800 utterances> 
2026-02-15 00:55:30 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:2000, lr:6.250e-05, loss:-5.605, batch:2000 utterances> 
2026-02-15 00:56:12 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:2200, lr:6.250e-05, loss:-5.018, batch:2200 utterances> 
2026-02-15 00:56:54 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:2400, lr:6.250e-05, loss:-5.949, batch:2400 utterances> 
2026-02-15 00:57:36 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:2600, lr:6.250e-05, loss:-5.884, batch:2600 utterances> 
2026-02-15 00:58:17 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:2800, lr:6.250e-05, loss:-5.804, batch:2800 utterances> 
2026-02-15 00:58:59 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:3000, lr:6.250e-05, loss:-4.747, batch:3000 utterances> 
2026-02-15 00:59:41 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:3200, lr:6.250e-05, loss:-6.816, batch:3200 utterances> 
2026-02-15 01:00:23 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:3400, lr:6.250e-05, loss:-5.630, batch:3400 utterances> 
2026-02-15 01:01:04 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:3600, lr:6.250e-05, loss:-6.304, batch:3600 utterances> 
2026-02-15 01:01:46 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:3800, lr:6.250e-05, loss:-3.406, batch:3800 utterances> 
2026-02-15 01:02:28 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:4000, lr:6.250e-05, loss:-5.735, batch:4000 utterances> 
2026-02-15 01:03:10 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:4200, lr:6.250e-05, loss:-4.838, batch:4200 utterances> 
2026-02-15 01:03:51 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:4400, lr:6.250e-05, loss:-6.166, batch:4400 utterances> 
2026-02-15 01:04:33 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:4600, lr:6.250e-05, loss:-5.448, batch:4600 utterances> 
2026-02-15 01:05:15 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:4800, lr:6.250e-05, loss:-5.620, batch:4800 utterances> 
2026-02-15 01:05:56 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:5000, lr:6.250e-05, loss:-6.079, batch:5000 utterances> 
2026-02-15 01:06:38 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:5200, lr:6.250e-05, loss:-5.637, batch:5200 utterances> 
2026-02-15 01:07:20 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:5400, lr:6.250e-05, loss:-6.639, batch:5400 utterances> 
2026-02-15 01:08:02 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:5600, lr:6.250e-05, loss:-5.997, batch:5600 utterances> 
2026-02-15 01:08:43 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:5800, lr:6.250e-05, loss:-5.186, batch:5800 utterances> 
2026-02-15 01:09:25 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:6000, lr:6.250e-05, loss:-4.905, batch:6000 utterances> 
2026-02-15 01:10:07 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:6200, lr:6.250e-05, loss:-5.553, batch:6200 utterances> 
2026-02-15 01:10:48 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:6400, lr:6.250e-05, loss:-5.938, batch:6400 utterances> 
2026-02-15 01:11:30 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:6600, lr:6.250e-05, loss:-5.771, batch:6600 utterances> 
2026-02-15 01:12:12 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:6800, lr:6.250e-05, loss:-5.985, batch:6800 utterances> 
2026-02-15 01:12:54 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:7000, lr:6.250e-05, loss:-5.478, batch:7000 utterances> 
2026-02-15 01:13:35 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:7200, lr:6.250e-05, loss:-6.351, batch:7200 utterances> 
2026-02-15 01:14:17 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:7400, lr:6.250e-05, loss:-4.575, batch:7400 utterances> 
2026-02-15 01:14:59 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:7600, lr:6.250e-05, loss:-6.950, batch:7600 utterances> 
2026-02-15 01:15:40 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:7800, lr:6.250e-05, loss:-6.068, batch:7800 utterances> 
2026-02-15 01:16:22 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 31, iter:8000, lr:6.250e-05, loss:-5.758, batch:8000 utterances> 
2026-02-15 01:16:29 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:259 - INFO ] <epoch: 31, lr:6.250e-05, loss:-5.638, Total time:28.128 min> 
2026-02-15 01:16:29 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:267 - INFO ] Validation model ......
2026-02-15 01:17:02 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 31, iter:200, lr:6.250e-05, loss:-0.919, batch:200 utterances> 
2026-02-15 01:17:27 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 31, iter:400, lr:6.250e-05, loss:-0.176, batch:400 utterances> 
2026-02-15 01:17:51 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 31, iter:600, lr:6.250e-05, loss:-1.004, batch:600 utterances> 
2026-02-15 01:18:15 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 31, iter:800, lr:6.250e-05, loss:-1.598, batch:800 utterances> 
2026-02-15 01:18:32 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:286 - INFO ] <epoch: 31, lr:6.250e-05, loss:-0.941, Total time:2.043 min> 
2026-02-15 01:18:32 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:313 - INFO ] no improvement, best loss: -1.3784
2026-02-15 01:18:34 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:235 - INFO ] Training model ......
2026-02-15 01:19:25 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:200, lr:6.250e-05, loss:-5.279, batch:200 utterances> 
2026-02-15 01:20:07 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:400, lr:6.250e-05, loss:-5.729, batch:400 utterances> 
2026-02-15 01:20:49 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:600, lr:6.250e-05, loss:-6.100, batch:600 utterances> 
2026-02-15 01:21:31 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:800, lr:6.250e-05, loss:-5.403, batch:800 utterances> 
2026-02-15 01:22:13 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:1000, lr:6.250e-05, loss:-6.334, batch:1000 utterances> 
2026-02-15 01:22:55 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:1200, lr:6.250e-05, loss:-6.087, batch:1200 utterances> 
2026-02-15 01:23:37 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:1400, lr:6.250e-05, loss:-6.160, batch:1400 utterances> 
2026-02-15 01:24:19 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:1600, lr:6.250e-05, loss:-5.714, batch:1600 utterances> 
2026-02-15 01:25:01 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:1800, lr:6.250e-05, loss:-6.382, batch:1800 utterances> 
2026-02-15 01:25:43 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:2000, lr:6.250e-05, loss:-6.438, batch:2000 utterances> 
2026-02-15 01:26:24 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:2200, lr:6.250e-05, loss:-4.947, batch:2200 utterances> 
2026-02-15 01:27:06 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:2400, lr:6.250e-05, loss:-6.354, batch:2400 utterances> 
2026-02-15 01:27:48 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:2600, lr:6.250e-05, loss:-5.250, batch:2600 utterances> 
2026-02-15 01:28:29 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:2800, lr:6.250e-05, loss:-5.209, batch:2800 utterances> 
2026-02-15 01:29:11 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:3000, lr:6.250e-05, loss:-6.275, batch:3000 utterances> 
2026-02-15 01:29:53 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:3200, lr:6.250e-05, loss:-6.173, batch:3200 utterances> 
2026-02-15 01:30:35 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:3400, lr:6.250e-05, loss:-4.996, batch:3400 utterances> 
2026-02-15 01:31:16 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:3600, lr:6.250e-05, loss:-5.288, batch:3600 utterances> 
2026-02-15 01:31:58 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:3800, lr:6.250e-05, loss:-6.533, batch:3800 utterances> 
2026-02-15 01:32:40 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:4000, lr:6.250e-05, loss:-5.095, batch:4000 utterances> 
2026-02-15 01:33:21 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:4200, lr:6.250e-05, loss:-5.541, batch:4200 utterances> 
2026-02-15 01:34:03 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:4400, lr:6.250e-05, loss:-6.895, batch:4400 utterances> 
2026-02-15 01:34:45 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:4600, lr:6.250e-05, loss:-4.524, batch:4600 utterances> 
2026-02-15 01:35:26 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:4800, lr:6.250e-05, loss:-5.519, batch:4800 utterances> 
2026-02-15 01:36:08 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:5000, lr:6.250e-05, loss:-6.218, batch:5000 utterances> 
2026-02-15 01:36:50 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:5200, lr:6.250e-05, loss:-6.123, batch:5200 utterances> 
2026-02-15 01:37:32 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:5400, lr:6.250e-05, loss:-5.859, batch:5400 utterances> 
2026-02-15 01:38:13 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:5600, lr:6.250e-05, loss:-6.084, batch:5600 utterances> 
2026-02-15 01:38:55 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:5800, lr:6.250e-05, loss:-5.779, batch:5800 utterances> 
2026-02-15 01:39:37 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:6000, lr:6.250e-05, loss:-5.601, batch:6000 utterances> 
2026-02-15 01:40:18 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:6200, lr:6.250e-05, loss:-5.221, batch:6200 utterances> 
2026-02-15 01:41:00 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:6400, lr:6.250e-05, loss:-4.852, batch:6400 utterances> 
2026-02-15 01:41:42 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:6600, lr:6.250e-05, loss:-6.191, batch:6600 utterances> 
2026-02-15 01:42:24 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:6800, lr:6.250e-05, loss:-4.063, batch:6800 utterances> 
2026-02-15 01:43:05 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:7000, lr:6.250e-05, loss:-4.244, batch:7000 utterances> 
2026-02-15 01:43:47 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:7200, lr:6.250e-05, loss:-5.089, batch:7200 utterances> 
2026-02-15 01:44:29 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:7400, lr:6.250e-05, loss:-5.764, batch:7400 utterances> 
2026-02-15 01:45:11 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:7600, lr:6.250e-05, loss:-5.509, batch:7600 utterances> 
2026-02-15 01:45:52 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:7800, lr:6.250e-05, loss:-5.891, batch:7800 utterances> 
2026-02-15 01:46:34 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:8000, lr:6.250e-05, loss:-5.442, batch:8000 utterances> 
2026-02-15 01:46:42 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:259 - INFO ] <epoch: 32, lr:6.250e-05, loss:-5.657, Total time:28.131 min> 
2026-02-15 01:46:42 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:267 - INFO ] Validation model ......
2026-02-15 01:47:15 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 32, iter:200, lr:6.250e-05, loss:-0.844, batch:200 utterances> 
2026-02-15 01:47:39 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 32, iter:400, lr:6.250e-05, loss:-0.149, batch:400 utterances> 
2026-02-15 01:48:04 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 32, iter:600, lr:6.250e-05, loss:-0.974, batch:600 utterances> 
2026-02-15 01:48:28 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 32, iter:800, lr:6.250e-05, loss:-1.492, batch:800 utterances> 
2026-02-15 01:48:44 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:286 - INFO ] <epoch: 32, lr:6.250e-05, loss:-0.882, Total time:2.045 min> 
2026-02-15 01:48:44 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:313 - INFO ] no improvement, best loss: -1.3784
2026-02-15 01:48:46 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:235 - INFO ] Training model ......
2026-02-15 01:49:37 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:200, lr:3.125e-05, loss:-5.022, batch:200 utterances> 
2026-02-15 01:50:19 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:400, lr:3.125e-05, loss:-6.107, batch:400 utterances> 
2026-02-15 01:51:01 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:600, lr:3.125e-05, loss:-6.199, batch:600 utterances> 
2026-02-15 01:51:44 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:800, lr:3.125e-05, loss:-6.017, batch:800 utterances> 
2026-02-15 01:52:26 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:1000, lr:3.125e-05, loss:-6.109, batch:1000 utterances> 
2026-02-15 01:53:08 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:1200, lr:3.125e-05, loss:-5.444, batch:1200 utterances> 
2026-02-15 01:53:49 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:1400, lr:3.125e-05, loss:-6.484, batch:1400 utterances> 
2026-02-15 01:54:31 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:1600, lr:3.125e-05, loss:-6.556, batch:1600 utterances> 
2026-02-15 01:55:13 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:1800, lr:3.125e-05, loss:-5.986, batch:1800 utterances> 
2026-02-15 01:55:55 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:2000, lr:3.125e-05, loss:-5.805, batch:2000 utterances> 
2026-02-15 01:56:37 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:2200, lr:3.125e-05, loss:-5.872, batch:2200 utterances> 
2026-02-15 01:57:18 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:2400, lr:3.125e-05, loss:-5.776, batch:2400 utterances> 
2026-02-15 01:58:00 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:2600, lr:3.125e-05, loss:-5.878, batch:2600 utterances> 
2026-02-15 01:58:42 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:2800, lr:3.125e-05, loss:-6.645, batch:2800 utterances> 
2026-02-15 01:59:23 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:3000, lr:3.125e-05, loss:-5.338, batch:3000 utterances> 
2026-02-15 02:00:06 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:3200, lr:3.125e-05, loss:-6.550, batch:3200 utterances> 
2026-02-15 02:00:48 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:3400, lr:3.125e-05, loss:-6.114, batch:3400 utterances> 
2026-02-15 02:01:30 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:3600, lr:3.125e-05, loss:-5.538, batch:3600 utterances> 
2026-02-15 02:02:12 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:3800, lr:3.125e-05, loss:-6.049, batch:3800 utterances> 
2026-02-15 02:02:53 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:4000, lr:3.125e-05, loss:-5.525, batch:4000 utterances> 
