2026-02-11 15:49:04 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:117 - INFO ] 从baseline预训练权重中加载
2026-02-11 15:49:04 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:120 - INFO ] 从Wavlm预训练权重中加载
2026-02-12 09:11:06 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:313 - INFO ] no improvement, best loss: 1.7556
2026-02-12 09:11:16 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:235 - INFO ] Training model ......
2026-02-12 09:12:02 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:200, lr:2.500e-04, loss:-2.754, batch:200 utterances> 
2026-02-12 09:12:49 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:400, lr:2.500e-04, loss:-3.207, batch:400 utterances> 
2026-02-12 09:13:35 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:600, lr:2.500e-04, loss:-2.953, batch:600 utterances> 
2026-02-12 09:14:21 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:800, lr:2.500e-04, loss:-5.749, batch:800 utterances> 
2026-02-12 09:15:07 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:1000, lr:2.500e-04, loss:-4.798, batch:1000 utterances> 
2026-02-12 09:15:53 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:1200, lr:2.500e-04, loss:-2.925, batch:1200 utterances> 
2026-02-12 09:16:39 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:1400, lr:2.500e-04, loss:-4.105, batch:1400 utterances> 
2026-02-12 09:17:25 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:1600, lr:2.500e-04, loss:-3.084, batch:1600 utterances> 
2026-02-12 09:18:11 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:1800, lr:2.500e-04, loss:-4.382, batch:1800 utterances> 
2026-02-12 09:18:57 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:2000, lr:2.500e-04, loss:-4.481, batch:2000 utterances> 
2026-02-12 09:19:43 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:2200, lr:2.500e-04, loss:-3.132, batch:2200 utterances> 
2026-02-12 09:20:30 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:2400, lr:2.500e-04, loss:-2.923, batch:2400 utterances> 
2026-02-12 09:21:16 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:2600, lr:2.500e-04, loss:-4.191, batch:2600 utterances> 
2026-02-12 09:22:02 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:2800, lr:2.500e-04, loss:-4.842, batch:2800 utterances> 
2026-02-12 09:22:48 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:3000, lr:2.500e-04, loss:-3.202, batch:3000 utterances> 
2026-02-12 09:23:34 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:3200, lr:2.500e-04, loss:-3.685, batch:3200 utterances> 
2026-02-12 09:24:20 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:3400, lr:2.500e-04, loss:-4.176, batch:3400 utterances> 
2026-02-12 09:25:06 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:3600, lr:2.500e-04, loss:-4.447, batch:3600 utterances> 
2026-02-12 09:25:52 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:3800, lr:2.500e-04, loss:-2.862, batch:3800 utterances> 
2026-02-12 09:26:38 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:4000, lr:2.500e-04, loss:-3.496, batch:4000 utterances> 
2026-02-12 09:27:24 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:4200, lr:2.500e-04, loss:-3.049, batch:4200 utterances> 
2026-02-12 09:28:10 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:4400, lr:2.500e-04, loss:-3.184, batch:4400 utterances> 
2026-02-12 09:28:56 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:4600, lr:2.500e-04, loss:-2.636, batch:4600 utterances> 
2026-02-12 09:29:42 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:4800, lr:2.500e-04, loss:-4.237, batch:4800 utterances> 
2026-02-12 09:30:28 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:5000, lr:2.500e-04, loss:-1.934, batch:5000 utterances> 
2026-02-12 09:31:14 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:5200, lr:2.500e-04, loss:-2.762, batch:5200 utterances> 
2026-02-12 09:32:00 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:5400, lr:2.500e-04, loss:-2.532, batch:5400 utterances> 
2026-02-12 09:32:46 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:5600, lr:2.500e-04, loss:-5.504, batch:5600 utterances> 
2026-02-12 09:33:32 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:5800, lr:2.500e-04, loss:-3.128, batch:5800 utterances> 
2026-02-12 09:34:19 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:6000, lr:2.500e-04, loss:-4.692, batch:6000 utterances> 
2026-02-12 09:35:05 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:6200, lr:2.500e-04, loss:-2.515, batch:6200 utterances> 
2026-02-12 09:35:50 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:6400, lr:2.500e-04, loss:-3.112, batch:6400 utterances> 
2026-02-12 09:36:36 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:6600, lr:2.500e-04, loss:-1.582, batch:6600 utterances> 
2026-02-12 09:37:22 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:6800, lr:2.500e-04, loss:-2.931, batch:6800 utterances> 
2026-02-12 09:38:08 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:7000, lr:2.500e-04, loss:-6.202, batch:7000 utterances> 
2026-02-12 09:38:55 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:7200, lr:2.500e-04, loss:-4.641, batch:7200 utterances> 
2026-02-12 09:39:40 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:7400, lr:2.500e-04, loss:-3.059, batch:7400 utterances> 
2026-02-12 09:40:26 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:7600, lr:2.500e-04, loss:-3.592, batch:7600 utterances> 
2026-02-12 09:41:12 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:7800, lr:2.500e-04, loss:-2.531, batch:7800 utterances> 
2026-02-12 09:41:58 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:8000, lr:2.500e-04, loss:-5.284, batch:8000 utterances> 
2026-02-12 09:42:44 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:8200, lr:2.500e-04, loss:-2.648, batch:8200 utterances> 
2026-02-12 09:43:30 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:8400, lr:2.500e-04, loss:-2.914, batch:8400 utterances> 
2026-02-12 09:44:15 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:8600, lr:2.500e-04, loss:-3.916, batch:8600 utterances> 
2026-02-12 09:45:02 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:8800, lr:2.500e-04, loss:-3.359, batch:8800 utterances> 
2026-02-12 09:45:48 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:9000, lr:2.500e-04, loss:-3.171, batch:9000 utterances> 
2026-02-12 09:46:34 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:9200, lr:2.500e-04, loss:-3.602, batch:9200 utterances> 
2026-02-12 09:47:20 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:9400, lr:2.500e-04, loss:-2.684, batch:9400 utterances> 
2026-02-12 09:48:06 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:9600, lr:2.500e-04, loss:-3.762, batch:9600 utterances> 
2026-02-12 09:48:52 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:9800, lr:2.500e-04, loss:-3.744, batch:9800 utterances> 
2026-02-12 09:49:39 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:10000, lr:2.500e-04, loss:-3.332, batch:10000 utterances> 
2026-02-12 09:50:25 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:10200, lr:2.500e-04, loss:-3.013, batch:10200 utterances> 
2026-02-12 09:51:11 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:10400, lr:2.500e-04, loss:-4.952, batch:10400 utterances> 
2026-02-12 09:51:58 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:10600, lr:2.500e-04, loss:-4.441, batch:10600 utterances> 
2026-02-12 09:52:44 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:10800, lr:2.500e-04, loss:-2.884, batch:10800 utterances> 
2026-02-12 09:53:30 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:11000, lr:2.500e-04, loss:-3.802, batch:11000 utterances> 
2026-02-12 09:54:15 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:11200, lr:2.500e-04, loss:-4.526, batch:11200 utterances> 
2026-02-12 09:55:01 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:11400, lr:2.500e-04, loss:-4.513, batch:11400 utterances> 
2026-02-12 09:55:47 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:11600, lr:2.500e-04, loss:-3.104, batch:11600 utterances> 
2026-02-12 09:56:33 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:11800, lr:2.500e-04, loss:-3.835, batch:11800 utterances> 
2026-02-12 09:57:19 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:12000, lr:2.500e-04, loss:-2.695, batch:12000 utterances> 
2026-02-12 09:58:05 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:12200, lr:2.500e-04, loss:-4.448, batch:12200 utterances> 
2026-02-12 09:58:51 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:12400, lr:2.500e-04, loss:-2.589, batch:12400 utterances> 
2026-02-12 09:59:37 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:12600, lr:2.500e-04, loss:-1.631, batch:12600 utterances> 
2026-02-12 10:00:24 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:12800, lr:2.500e-04, loss:-3.160, batch:12800 utterances> 
2026-02-12 10:01:09 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:13000, lr:2.500e-04, loss:-3.881, batch:13000 utterances> 
2026-02-12 10:01:55 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:13200, lr:2.500e-04, loss:-3.668, batch:13200 utterances> 
2026-02-12 10:02:41 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:13400, lr:2.500e-04, loss:-3.616, batch:13400 utterances> 
2026-02-12 10:03:28 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:13600, lr:2.500e-04, loss:-3.876, batch:13600 utterances> 
2026-02-12 10:04:14 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:13800, lr:2.500e-04, loss:-4.903, batch:13800 utterances> 
2026-02-12 10:05:00 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:14000, lr:2.500e-04, loss:-3.963, batch:14000 utterances> 
2026-02-12 10:05:46 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:14200, lr:2.500e-04, loss:-1.949, batch:14200 utterances> 
2026-02-12 10:06:32 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:14400, lr:2.500e-04, loss:-3.118, batch:14400 utterances> 
2026-02-12 10:07:18 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:14600, lr:2.500e-04, loss:-4.492, batch:14600 utterances> 
2026-02-12 10:08:04 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:14800, lr:2.500e-04, loss:-2.682, batch:14800 utterances> 
2026-02-12 10:08:50 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:15000, lr:2.500e-04, loss:-2.841, batch:15000 utterances> 
2026-02-12 10:09:37 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:15200, lr:2.500e-04, loss:-2.200, batch:15200 utterances> 
2026-02-12 10:10:23 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:15400, lr:2.500e-04, loss:-3.045, batch:15400 utterances> 
2026-02-12 10:11:09 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:15600, lr:2.500e-04, loss:-2.382, batch:15600 utterances> 
2026-02-12 10:11:55 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:15800, lr:2.500e-04, loss:-4.287, batch:15800 utterances> 
2026-02-12 10:12:41 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 16, iter:16000, lr:2.500e-04, loss:-4.182, batch:16000 utterances> 
2026-02-12 10:12:54 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:259 - INFO ] <epoch: 16, lr:2.500e-04, loss:-3.528, Total time:61.640 min> 
2026-02-12 10:12:54 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:267 - INFO ] Validation model ......
2026-02-12 10:13:12 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 16, iter:200, lr:2.500e-04, loss:0.471, batch:200 utterances> 
2026-02-12 10:13:29 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 16, iter:400, lr:2.500e-04, loss:1.649, batch:400 utterances> 
2026-02-12 10:13:46 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 16, iter:600, lr:2.500e-04, loss:1.979, batch:600 utterances> 
2026-02-12 10:14:03 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 16, iter:800, lr:2.500e-04, loss:1.258, batch:800 utterances> 
2026-02-12 10:14:21 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 16, iter:1000, lr:2.500e-04, loss:0.851, batch:1000 utterances> 
2026-02-12 10:14:37 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 16, iter:1200, lr:2.500e-04, loss:0.739, batch:1200 utterances> 
2026-02-12 10:14:54 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 16, iter:1400, lr:2.500e-04, loss:0.137, batch:1400 utterances> 
2026-02-12 10:15:12 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 16, iter:1600, lr:2.500e-04, loss:0.457, batch:1600 utterances> 
2026-02-12 10:15:29 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 16, iter:1800, lr:2.500e-04, loss:0.755, batch:1800 utterances> 
2026-02-12 10:15:33 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:286 - INFO ] <epoch: 16, lr:2.500e-04, loss:0.945, Total time:2.649 min> 
2026-02-12 10:15:47 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:318 - INFO ] Epoch: 16, now best loss change: 0.9447
2026-02-12 10:15:59 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:235 - INFO ] Training model ......
2026-02-12 10:16:46 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:200, lr:2.500e-04, loss:-3.708, batch:200 utterances> 
2026-02-12 10:17:32 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:400, lr:2.500e-04, loss:-2.549, batch:400 utterances> 
2026-02-12 10:18:19 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:600, lr:2.500e-04, loss:-2.521, batch:600 utterances> 
2026-02-12 10:19:05 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:800, lr:2.500e-04, loss:-2.629, batch:800 utterances> 
2026-02-12 10:19:51 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:1000, lr:2.500e-04, loss:-3.965, batch:1000 utterances> 
2026-02-12 10:20:38 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:1200, lr:2.500e-04, loss:-4.288, batch:1200 utterances> 
2026-02-12 10:21:24 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:1400, lr:2.500e-04, loss:-2.664, batch:1400 utterances> 
2026-02-12 10:22:10 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:1600, lr:2.500e-04, loss:-2.437, batch:1600 utterances> 
2026-02-12 10:22:56 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:1800, lr:2.500e-04, loss:-3.380, batch:1800 utterances> 
2026-02-12 10:23:42 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:2000, lr:2.500e-04, loss:-5.348, batch:2000 utterances> 
2026-02-12 10:24:28 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:2200, lr:2.500e-04, loss:-4.919, batch:2200 utterances> 
2026-02-12 10:25:14 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:2400, lr:2.500e-04, loss:-4.461, batch:2400 utterances> 
2026-02-12 10:26:01 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:2600, lr:2.500e-04, loss:-3.171, batch:2600 utterances> 
2026-02-12 10:26:47 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:2800, lr:2.500e-04, loss:-3.661, batch:2800 utterances> 
2026-02-12 10:27:33 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:3000, lr:2.500e-04, loss:-4.739, batch:3000 utterances> 
2026-02-12 10:28:19 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:3200, lr:2.500e-04, loss:-1.556, batch:3200 utterances> 
2026-02-12 10:29:06 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:3400, lr:2.500e-04, loss:-4.237, batch:3400 utterances> 
2026-02-12 10:29:52 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:3600, lr:2.500e-04, loss:-3.392, batch:3600 utterances> 
2026-02-12 10:30:38 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:3800, lr:2.500e-04, loss:-3.526, batch:3800 utterances> 
2026-02-12 10:31:25 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:4000, lr:2.500e-04, loss:-3.967, batch:4000 utterances> 
2026-02-12 10:32:11 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:4200, lr:2.500e-04, loss:-2.199, batch:4200 utterances> 
2026-02-12 10:32:58 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:4400, lr:2.500e-04, loss:-4.406, batch:4400 utterances> 
2026-02-12 10:33:44 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:4600, lr:2.500e-04, loss:-4.963, batch:4600 utterances> 
2026-02-12 10:34:30 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:4800, lr:2.500e-04, loss:-2.117, batch:4800 utterances> 
2026-02-12 10:35:16 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:5000, lr:2.500e-04, loss:-3.451, batch:5000 utterances> 
2026-02-12 10:36:02 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:5200, lr:2.500e-04, loss:-4.191, batch:5200 utterances> 
2026-02-12 10:36:48 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:5400, lr:2.500e-04, loss:-2.647, batch:5400 utterances> 
2026-02-12 10:37:34 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 17, iter:5600, lr:2.500e-04, loss:-3.215, batch:5600 utterances> 
